%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1445255306241189002,0,1445255306240492593,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306261468887,0,1445255306260553541,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306281445980,0,1445255306280557471,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306302454948,0,1445255306301491469,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306320848941,0,1445255306320434950,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306340780019,0,1445255306340378801,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306361788988,0,1445255306360895464,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306381298065,0,1445255306380463606,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306400850057,0,1445255306400389139,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306421252012,0,1445255306420494697,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306441232919,0,1445255306440412366,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306461399078,0,1445255306460422134,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306481623888,0,1445255306480560618,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306501346111,0,1445255306500441514,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306521222114,0,1445255306520285591,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306541202068,0,1445255306540288689,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306561230897,0,1445255306560271896,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306581237077,0,1445255306580324411,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306601241111,0,1445255306600313757,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306620285987,0,1445255306619345458,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306640153884,0,1445255306639302426,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306660186052,0,1445255306659202389,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306680027961,0,1445255306679128497,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306700170993,0,1445255306699202120,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306721149921,0,1445255306720192701,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306741133928,0,1445255306740194280,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306761131048,0,1445255306760192747,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306781126976,0,1445255306780171484,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306801090955,0,1445255306800101496,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306819910049,0,1445255306819020972,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306839994907,0,1445255306839083900,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306860002994,0,1445255306859067679,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306879971981,0,1445255306879057948,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306899974107,0,1445255306899055613,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306921129941,0,1445255306920196805,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306940697908,0,1445255306939929535,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306960740089,0,1445255306959932698,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255306980914115,0,1445255306979957114,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307000930070,0,1445255306999963243,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307019892930,0,1445255307018943006,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307039747953,0,1445255307038887851,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307059686899,0,1445255307058920751,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307079729080,0,1445255307078812071,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307099481105,0,1445255307098725705,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307120783090,0,1445255307119802878,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307140816926,0,1445255307139765589,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307160736083,0,1445255307159804853,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307179806947,0,1445255307178824481,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307199570894,0,1445255307198794584,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307219436883,0,1445255307218668123,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307239676952,0,1445255307238677289,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307259443998,0,1445255307258671923,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307279428958,0,1445255307278662086,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307299618005,0,1445255307298689198,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307320504903,0,1445255307319666950,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307339639902,0,1445255307338677994,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307359324932,0,1445255307358551437,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307379301071,0,1445255307378531638,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307399651050,0,1445255307398664875,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307419568061,0,1445255307418562293,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307439311981,0,1445255307438541286,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307459479093,0,1445255307458575334,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307479564905,0,1445255307478570233,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307499314069,0,1445255307498541975,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307519299983,0,1445255307518533250,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307540420055,0,1445255307539436503,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307559134006,0,1445255307558342133,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307579356908,0,1445255307578436011,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307599438905,0,1445255307598448590,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307619225025,0,1445255307618269305,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307639172077,0,1445255307638297078,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307659068107,0,1445255307658285843,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307679105043,0,1445255307678278858,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307699192047,0,1445255307698305203,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307719265937,0,1445255307718307263,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307740289926,0,1445255307739301267,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307759140968,0,1445255307758258298,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307779061079,0,1445255307778189443,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307799113988,0,1445255307798178824,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307819108009,0,1445255307818187114,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307839107990,0,1445255307838184689,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307859108924,0,1445255307858175493,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307878907918,0,1445255307878162209,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307899137973,0,1445255307898196447,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307918889999,0,1445255307918051198,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307940299987,0,1445255307939063974,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307958664894,0,1445255307958043642,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307978635072,0,1445255307978023963,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255307998796939,0,1445255307998042430,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255308018975019,0,1445255308018054017,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255308039124965,0,1445255308038155553,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255308058957099,0,1445255308058053677,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255308078980922,0,1445255308078053929,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255308098761081,0,1445255308097917745,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255308118619918,0,1445255308117874438,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255308138890027,0,1445255308137943861,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255308159653902,0,1445255308158905446,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
1445255308178657054,0,1445255308177907780,odom,base_footprint,10.2225130396,-3.62895690877,0.0,0.0,0.0,0.0612227459903,0.998124128239
